difficulty,discrimination,guessing,feasibility
-1.2283319,1.7991612,0.10868726,0.9836871
-0.67599005,1.166744,0.1598604,0.92920333
-0.899697,2.046023,0.053312372,0.97697085
-1.9683772,1.4751054,0.3219516,0.9938526
-0.69250983,2.0711315,0.04118424,0.9680759
-0.25599977,0.6325819,0.2255297,0.79751915
-2.043491,0.6858123,0.65764964,0.9891221
-1.5558654,1.554754,0.20861468,0.9883786
-0.76908,0.96550614,0.22768125,0.92798865
-1.2276735,0.5352878,0.5005291,0.95094615
-1.1740403,1.4120349,0.17984599,0.97478807
-1.4079888,1.1305169,0.31212717,0.9783005
-1.3724588,0.7044562,0.47008196,0.9666355
-1.3932575,1.0834545,0.32561985,0.97681844
-1.5973235,1.1060524,0.3681411,0.98392177
-1.3554904,1.3057991,0.24217805,0.9796825
-1.4369754,1.162963,0.3074217,0.9799182
-1.8135891,1.5062119,0.27538893,0.9921949
-1.4142013,1.7423246,0.1415651,0.9874577
-0.93425804,2.058821,0.05418305,0.978513
-1.411832,1.741684,0.14137667,0.9873997
-0.7719949,1.3119905,0.14242028,0.946388
-1.6453124,1.1182894,0.3758262,0.9853343
-0.81668925,2.0357187,0.04967156,0.9732718
0.23802255,1.880566,0.020661967,0.83649397
-2.1288538,0.71147233,0.66911215,0.9908174
-1.4742736,1.1232497,0.33074144,0.9804811
-1.8754516,0.9587105,0.50320816,0.98860186
-1.3196725,0.5946035,0.5012652,0.9599339
-1.4155737,1.1150184,0.3195161,0.9782849
0.058986507,0.37528712,0.23984425,0.64491403
-1.0258352,1.0675027,0.24836794,0.9565123
-1.1358626,0.5062025,0.48723218,0.94158596
-0.09455604,1.7980665,0.03377691,0.8941425
0.19780329,1.8386672,0.023110129,0.8407659
-1.1495548,1.894364,0.087239146,0.9827696
-1.8342191,0.9555765,0.49312544,0.9877313
-1.7376205,1.0711856,0.41895255,0.9869463
-1.9779514,0.6779615,0.6442195,0.98774135
-1.9537666,1.6065646,0.27290714,0.99439114
-0.83053946,0.48519152,0.41252944,0.9031947
-1.8568786,1.664659,0.23437656,0.9937078
-1.0786439,1.902829,0.080133684,0.98071927
-0.70124274,2.1325433,0.037679452,0.9701663
-1.4483954,0.6981811,0.49364,0.97046036
-0.6095337,1.628611,0.07571719,0.9464644
0.09224897,0.3078952,0.2538759,0.6175141
-0.05483871,1.3558714,0.065313384,0.84157014
-1.2392133,1.2300637,0.24185753,0.9735483
-0.6313642,2.0425532,0.040404513,0.96375585
-1.1134927,1.5983498,0.1306891,0.976278
-1.1131973,2.0491312,0.06623443,0.98401016
-0.68252057,2.0555038,0.041791104,0.967077
-1.3181891,0.78417546,0.42248702,0.9658987
-1.0136377,0.4599795,0.472734,0.9260362
-1.1799259,1.5959625,0.13973609,0.97875357
0.08399785,1.047872,0.09100468,0.7603451
-1.0289268,1.4029297,0.15941276,0.96757686
-2.2426443,0.837348,0.65034086,0.99323976
-1.5507038,1.6654569,0.17895216,0.98937
-0.71086395,1.1229801,0.17536421,0.93062
-1.446479,1.3278202,0.2542563,0.98289067
-1.8104309,1.1485884,0.40720567,0.98923486
-1.0221455,0.5835206,0.42420396,0.93416214
-1.6083812,1.1893135,0.33930013,0.9853286
-1.3428615,1.8411131,0.11450879,0.98700875
-1.4649326,1.0760738,0.34607503,0.9793224
-0.4918466,1.3155637,0.10806608,0.9159901
-1.5735737,1.6253712,0.19291522,0.98940337
-0.9203551,1.2613413,0.17551874,0.95615155
-1.4257416,1.6794829,0.15644395,0.9870013
-1.2824124,0.52158636,0.5213618,0.9546375
-1.0777841,2.0041106,0.068486325,0.9823325
-1.2990834,1.8837209,0.10295201,0.9865175
-0.66196454,0.39168513,0.40514383,0.8650818
-1.637817,1.6959922,0.1857224,0.99108726
-0.77057123,2.142913,0.039891403,0.9736859
-2.5317538,0.7955863,0.7329435,0.99573296
-0.71814984,2.15319,0.03711414,0.9715161
-0.98329425,1.3214197,0.17118207,0.962463
-1.04021,1.1311235,0.2318919,0.9598082
-1.5233706,1.7029798,0.16573393,0.9892245
-1.2590915,1.0574447,0.30301455,0.9702756
-0.81421363,0.92353356,0.24922107,0.9308095
-0.57921,1.7751918,0.05842708,0.950324
-1.6466533,1.1461011,0.36536723,0.9857218
-1.5057014,1.6428552,0.1772182,0.9882818
-0.75405544,0.99794215,0.21550083,0.92818916
-0.9256227,0.83777505,0.30244175,0.9377752
-1.7029645,1.6593205,0.20669404,0.9917659
-0.8315141,1.4480302,0.12388545,0.9567017
-1.8491509,1.0337603,0.46468893,0.98884845
-1.8604317,1.0541282,0.45935547,0.9892567
-0.8945489,0.5115788,0.4190369,0.914316
-1.0709798,2.1327877,0.055630986,0.98402923
0.63095903,1.4036987,0.0293598,0.6285874
-0.76824,1.4082491,0.123487666,0.9502828
-1.8205734,1.0316938,0.45769617,0.98826873
-1.9155842,0.89919704,0.53893787,0.98878914
-1.9845986,0.68622905,0.6426899,0.9879744
-1.0261837,1.4517846,0.14839417,0.9687921
-1.463745,1.7935607,0.13791786,0.9889798
-2.0233998,1.1192149,0.4772059,0.9923294
-1.3409022,1.7054698,0.13919725,0.9853178
-1.0809021,0.4693975,0.48737258,0.9341388
-1.5407146,1.7200091,0.16446625,0.989696
-1.4073004,0.68255717,0.4887952,0.96792233
-0.7075281,0.8118382,0.262448,0.9098566
-1.5084556,1.0185008,0.37928414,0.97980976
-2.0537562,0.79088736,0.61991084,0.99026006
-1.5458716,1.1767185,0.3286009,0.98349947
-1.4055452,1.674368,0.15463129,0.9864847
-1.7688898,1.059451,0.43217766,0.987496
-1.62953,1.1524683,0.35849175,0.98538893
-0.32292047,1.4372603,0.07583849,0.9008087
-1.1879532,0.64529526,0.44394016,0.9523201
-1.3176118,1.3662931,0.217077,0.9794262
-1.6721156,1.1419474,0.3734771,0.9862856
-1.2667173,1.9933016,0.08445991,0.9870673
-1.4882962,1.6295257,0.1776155,0.9877916
-0.5604128,1.979367,0.04145758,0.9569506
-0.53682953,0.769337,0.24023582,0.8786016
-1.1276441,1.941366,0.0793972,0.9828483
-0.9344933,0.524594,0.42441112,0.92050064
1.26499,1.1306702,0.02309099,0.30729684
-1.5093844,1.0862238,0.35334677,0.9810029
-1.0692922,1.9226266,0.0769987,0.98074806
-1.4305936,1.2303898,0.28265792,0.98085403
-2.431655,0.7730816,0.7183854,0.99482805
-0.9813012,1.3172202,0.17182833,0.96222156
-0.5778916,1.0031078,0.18311648,0.9054392
-1.366907,1.8101946,0.122640125,0.98719317
-1.2686731,1.9205772,0.09448354,0.9862607
-1.5785624,1.690388,0.17737995,0.99008596
-2.0064123,0.8696387,0.5758898,0.9901434
-1.6336952,1.1359378,0.36591545,0.98527956
-1.176207,1.0263946,0.2946461,0.9649282
-0.44566894,1.198359,0.12274259,0.90069884
-1.4208759,0.91439235,0.39742988,0.9743726
-1.2951214,1.2688851,0.24137573,0.97671676
-1.728388,1.031971,0.4324852,0.9862651
-1.7563066,1.0497658,0.43272376,0.9871149
-1.1110626,1.515835,0.1467742,0.9744042
-1.4762527,0.62618494,0.5312746,0.9699934
-0.32758912,0.8773253,0.17299367,0.847933
-0.64284885,1.5007416,0.095139034,0.9435464
-0.7290944,2.011807,0.04704988,0.9683879
-1.5089142,1.7039752,0.16331,0.98896444
-1.1679691,1.8372662,0.09685987,0.98245114
-1.951633,0.8989059,0.54894084,0.9894567
-0.76448405,2.1505425,0.03915368,0.9735908
-1.2009671,1.81074,0.10414803,0.9830171
-0.6034255,0.43831545,0.37134758,0.8579779
-0.8902439,2.2412426,0.038710628,0.9802619
1.3526752,1.0892222,0.02247991,0.26846913
-1.9448127,0.92852527,0.5348237,0.9896088
-1.3308085,1.6995006,0.13905683,0.98498374
-1.335206,0.7515511,0.4404276,0.9659077
-0.48700052,2.0445793,0.034539796,0.95403093
-1.830065,1.1075788,0.42909983,0.9892062
-0.7203902,2.197292,0.034659237,0.9726898
-1.1218725,1.143945,0.24438925,0.9653016
-1.7275416,1.0730003,0.41556844,0.9867339
-1.420171,1.8047824,0.13013302,0.9882509
-1.2818371,0.51457286,0.52405673,0.95434546
-1.7461232,1.197471,0.3710384,0.98848265
-0.75540817,0.5066335,0.3840804,0.8930684
-0.8148619,1.1904328,0.1757385,0.9446102
-1.3093939,1.5825005,0.1608418,0.9827399
-0.806694,2.0536666,0.047785338,0.97322524
-1.4113268,1.5090842,0.19516362,0.984512
-1.7270247,0.6146625,0.60386544,0.98014486
-1.3696231,1.8608099,0.11414844,0.9878116
-1.4175881,1.5497584,0.18574917,0.98522294
-1.0674773,1.3291504,0.18282005,0.96761674
-1.3291028,1.0218084,0.3326862,0.97272867
-1.4822816,1.2548529,0.28594083,0.98284423
-2.3578632,1.0998118,0.57705975,0.9956086
-1.4905111,1.6608636,0.170465,0.98816967
-1.9079362,1.5130916,0.29428968,0.99340254
-1.1870855,1.924399,0.086541556,0.9842646
-0.23816222,1.7010562,0.04594266,0.9084966
0.11979703,1.3170636,0.057902023,0.7913748
-1.7040287,0.6094924,0.5998391,0.97926235
-0.88394225,1.5836697,0.10677459,0.9646771
-0.52873564,0.84698516,0.21594784,0.88435715
-0.44091645,0.3323962,0.37066224,0.80570996
-2.0016766,0.7011989,0.641297,0.9884737
0.80830264,0.9675769,0.048884973,0.45766953
-0.76940095,1.139066,0.18091264,0.9377226
-2.304601,0.74451655,0.69922894,0.9934002
-0.87270176,1.066277,0.2184415,0.9440312
-1.3552791,1.1550299,0.2912595,0.9767808
-0.2666935,2.3276074,0.017206114,0.948051
-1.6194124,1.1130915,0.37109736,0.9846106
-2.3971071,0.84225214,0.6863426,0.9948388
0.08065898,1.2482474,0.06713951,0.7923938
-0.94162923,0.44496942,0.45921364,0.9159738
-1.1555134,1.3335307,0.1966895,0.97215354
-1.226078,0.7618664,0.40675893,0.95949066
-1.8329009,1.0323914,0.4607909,0.98852044
-0.452316,1.0607063,0.15060708,0.8902163
-1.7108873,1.1096253,0.39642093,0.98678535
-1.49852,1.17608,0.31739146,0.98210585
-0.9950919,2.0501685,0.05850931,0.9804755
-2.15331,0.9266624,0.59222084,0.99271774
-2.2012608,0.8945525,0.6176351,0.993101
-1.4331292,1.4111624,0.22625025,0.9837338
-1.4718049,1.6005013,0.18205747,0.98711723
-1.6754185,1.0955465,0.39260066,0.9857934
-1.015081,1.8158901,0.0858044,0.9768325
-1.2009355,1.9565253,0.08358748,0.9850519
-0.32779613,2.1155486,0.025972469,0.94376296
-0.45851165,0.34640995,0.36969718,0.81242764
-1.3931724,0.5398988,0.5441777,0.96285474
-1.5481176,1.1419864,0.34199157,0.9830618
-1.6334051,1.1195481,0.37219733,0.9850582
-0.6678002,2.1253812,0.03678228,0.96825
-0.93986607,1.1046844,0.22023885,0.9514492
-1.4257694,1.7393967,0.143755,0.98766464
-1.701878,1.0875686,0.40284628,0.9863171
0.31868577,1.13452,0.062672034,0.6955424
-1.0254256,1.3670126,0.16702026,0.9663758
-0.9672655,1.0841789,0.23146024,0.9527983
-1.7794946,1.0878315,0.42347553,0.9880243
-1.033529,2.0259852,0.06323823,0.981316
-1.5989164,1.6486006,0.19121967,0.9900649
0.10538187,1.7481644,0.029556062,0.8511212
-0.5939268,1.0884278,0.1652378,0.9139741
-2.04697,0.8193968,0.60687244,0.99039185
0.029318117,2.5255163,0.008994064,0.92888284
-1.0193495,1.952267,0.06988834,0.97958434
0.18406206,0.18500079,0.27392027,0.55240935
-1.4251479,1.2068006,0.2894025,0.9802832
-1.3084182,1.8489192,0.10943178,0.98631686
-0.18008916,0.27375552,0.32740137,0.7148213
-1.0705919,1.2624321,0.20056145,0.96587336
-1.0342789,1.2247417,0.20421687,0.9625463
-1.6156613,1.1938236,0.33936512,0.9855746
-1.5070794,1.1008911,0.34726402,0.98115945
-0.45814046,2.046643,0.03338862,0.9518518
-1.1887971,1.9610012,0.08198436,0.9848077
-1.3332564,1.1507688,0.2877132,0.9758114
-1.5550143,1.5812771,0.20129076,0.9886269
-1.616181,1.13251,0.362755,0.98478794
-0.9877446,2.0317767,0.059761867,0.9799098
-1.3818045,1.1327819,0.30514756,0.977363
-1.1203023,2.0065305,0.071278274,0.9835993
-1.644132,1.1301724,0.3708904,0.98545766
-1.795672,0.9812729,0.47174004,0.9872019
-1.5681212,1.1347616,0.34971535,0.983524
-1.135512,1.4490879,0.16493827,0.97396743
-0.98130465,1.0959044,0.23074691,0.954337
-0.10645415,0.8618776,0.1441603,0.7887996
-0.3353257,1.0345846,0.13992938,0.86620766
-1.3468353,1.1600664,0.28761506,0.97655064
-0.96278214,0.44284105,0.46584573,0.9186449
-0.9412636,0.75998855,0.33390015,0.93548423
-0.8261894,0.48819816,0.41015273,0.90277106
-0.8200915,0.4603714,0.41982755,0.89956933
-0.8912271,0.4558332,0.44095305,0.90979606
-0.22556569,0.9030856,0.15210894,0.8264267
-0.49499124,1.0536816,0.158293,0.89664346
-0.66778105,0.37651718,0.41280404,0.86467314
-0.4726218,1.9195285,0.041562747,0.9476537
-0.72470695,0.4193774,0.41075113,0.8798916
-1.3090249,0.9368034,0.3596424,0.969654
0.083250664,1.8261487,0.026680248,0.86427313
0.12614386,1.3766956,0.052366838,0.7982751
0.30714762,1.5425203,0.033184353,0.7704281
-1.229075,0.96958166,0.3274217,0.9662783
-0.54421914,0.66076475,0.2760028,0.86982554
-1.0763725,0.51739687,0.46618316,0.9362634
-0.6729046,0.6492944,0.3097989,0.8916098
0.029506348,1.8713104,0.026269613,0.87917984
-1.0477118,0.4688195,0.4785145,0.93045
-0.6322575,1.1603409,0.15483427,0.92369944
-0.23528285,0.5734177,0.23897676,0.78289956
-0.7203695,1.6289053,0.084711,0.955395
-0.7085885,0.79119736,0.26897427,0.90885174
0.06495672,1.112292,0.08411675,0.7764454
-0.32257846,0.9480262,0.15636201,0.8541961
-0.8893782,0.88849324,0.27643552,0.93701434
-0.63975215,0.3702156,0.40784863,0.8582167
0.48509133,1.4769427,0.030490937,0.6993925
-1.2909182,0.5267097,0.52151734,0.9554885
-0.51712954,0.49356174,0.3283018,0.8459607
-0.49344057,0.3493621,0.37758037,0.8218457
-0.8700166,0.428869,0.44624954,0.9047049
-0.65452397,1.2452718,0.14015178,0.9313819
-0.85610914,0.46123645,0.42914012,0.9051708
-0.364257,1.0144447,0.1480328,0.86981565
-1.2270314,0.47165006,0.52651024,0.94829875
-0.2587672,2.0001245,0.029066144,0.9307531
-0.21404308,0.6950684,0.20030047,0.79489475
-1.0416362,0.6337801,0.40909433,0.9388356
-0.99422127,0.67513096,0.37968856,0.93644625
-1.4021757,0.5416281,0.5459282,0.9634628
-0.76537335,0.54052365,0.3734124,0.897511
-0.7385044,0.39241764,0.42538425,0.8798669
-0.77543914,0.40072152,0.4319939,0.88720083
-1.065933,0.63065267,0.4168666,0.94104946
-1.0759468,0.54756844,0.4535845,0.9378107
-0.360757,1.4678518,0.07520056,0.9087951
0.30015552,0.72003216,0.11951303,0.62103456
-0.9573653,0.5266524,0.42986244,0.9234102
-1.1388806,1.1439085,0.24790865,0.96626765
-0.6165326,1.0051854,0.18909732,0.91111416
-1.0303941,0.5858715,0.42553428,0.93512887
-0.5538107,0.5632378,0.3123099,0.86109746
-1.0123194,0.45397827,0.47486284,0.925511
-0.68802786,0.60681546,0.3288053,0.89046323
-0.67819345,0.44567254,0.38792014,0.873743
0.20426296,1.4972283,0.039839055,0.79368
-0.78286463,0.40239096,0.43332577,0.8886273
-1.3835186,0.7031058,0.4737492,0.9671915
-1.0643878,0.8510253,0.33047983,0.951113
-0.71228325,0.4898829,0.37941667,0.8842112
-0.84923613,0.5114444,0.4064868,0.90831995
-0.8626696,0.62326986,0.36638698,0.9177118
-1.2243694,0.44844896,0.5352022,0.94713104
-1.1889085,0.49368012,0.5070993,0.9458616
-0.29880252,1.1153891,0.12016927,0.86725336
-0.89456004,0.49919778,0.42406845,0.91344666
0.21095863,1.5464141,0.03654045,0.7990793
-1.0268496,0.8471617,0.32312232,0.9476581
-1.1310719,0.5729779,0.4582589,0.94432086
-0.84950966,0.41737443,0.44532016,0.9007365
-0.99430895,0.44992903,0.4715822,0.9230786
-0.45071924,0.68433684,0.24880849,0.85250455
-1.101322,0.82720584,0.3488911,0.95289606
-0.9194147,1.1680024,0.1989957,0.95244455
-0.7482232,0.40148675,0.4243773,0.8824193
-0.9757489,0.47353476,0.4568058,0.9222391
-0.016532175,1.9677721,0.023624144,0.8956434
-0.71677,0.33560705,0.44227263,0.87066865
-1.1362721,0.6126198,0.44327572,0.9466381
-1.1234164,0.4858399,0.49233115,0.9393318
0.32616177,1.5067258,0.03444551,0.75875396
-0.31583822,0.29739136,0.35216224,0.76410705
-0.7286031,0.44324988,0.4021975,0.88282675
-0.73201793,0.5726605,0.3524953,0.8948276
-1.2463113,0.5687114,0.49171743,0.95377344
-0.64573586,0.37156087,0.40890494,0.8596162
-0.9874748,0.62607515,0.3978358,0.9327668
-1.4219133,0.555484,0.54567605,0.96504384
-0.024679445,1.7633086,0.033151615,0.87888056
-0.23418583,0.94466335,0.14456366,0.83377194
0.012277617,0.89252734,0.123096846,0.7576378
-1.1689254,0.99385136,0.3040807,0.9635814
-0.024630077,2.2231224,0.015686523,0.916316
-0.60853887,0.91550344,0.21159348,0.9032044
-0.62198263,0.7770867,0.25536755,0.8941107
-0.32846412,1.1780083,0.112810865,0.87912214
-1.4241143,0.7526748,0.4643008,0.97065216
-0.4825963,1.1038678,0.14570178,0.89897954
-0.40870354,0.87010866,0.18832661,0.8638847
-0.66428185,0.42910105,0.39082724,0.86939263
-1.6518465,0.69282055,0.5518677,0.9789469
0.058567308,0.8882815,0.118442,0.7418084
-1.1615468,0.5152396,0.4905638,0.94440705
-0.67533374,0.63670945,0.31487757,0.890927
-0.77256215,0.5212865,0.38279238,0.8970837
-1.6748104,0.66422004,0.56993246,0.97921926
-0.82277185,0.41713852,0.4381301,0.8965056
-0.65485275,0.90375084,0.22359614,0.9091643
-0.80719197,0.722977,0.31537005,0.9171943
-0.7951721,0.62129974,0.3498684,0.9084122
-0.20954873,1.1825447,0.09963183,0.8560122
-0.7296871,0.69105536,0.30839813,0.9039813
0.005329243,0.8196182,0.1377547,0.747645
-1.5509316,0.7105643,0.51686764,0.9753947
-0.9781641,0.8929962,0.2952857,0.9454994
-0.66808856,0.32710785,0.4325384,0.8599545
-0.6340946,1.0628784,0.17761788,0.9175295
-0.80453014,0.42014858,0.431943,0.89379746
-0.5869447,0.6717642,0.2818306,0.87899613
-1.1608207,0.4965191,0.4982192,0.94342154
-0.12164855,0.8514686,0.14823818,0.79214543
-0.8938767,0.5051192,0.42153665,0.91372854
-0.58924794,0.35886088,0.39896742,0.8459355
-0.76114655,1.2225144,0.1600244,0.9411226
-0.9160161,0.4323268,0.4573534,0.91163856
-1.4695053,0.576912,0.5498028,0.968329
-0.9398539,0.43768615,0.4616793,0.9152755
0.20315982,1.393565,0.04693447,0.77935654
-0.6818749,0.3282401,0.435801,0.86293906
-0.10968577,0.66216886,0.19078015,0.7585622
-0.9588933,0.71387017,0.35604942,0.9345979
-0.7353003,0.4057378,0.41917044,0.88045084
-1.138285,0.681677,0.41570482,0.9498114
-0.8491691,1.3173766,0.15199837,0.9529858
-1.1864746,0.897745,0.34356445,0.9614977
-0.8673178,0.42826226,0.4457623,0.9042549
-0.58212817,0.7776555,0.24690644,0.8874569
-0.845723,0.41652307,0.44463676,0.9000811
-0.83858526,0.41491836,0.44334927,0.89883524
-0.8835388,0.47311008,0.43172348,0.9100374
-1.6132479,1.0428008,0.39717525,0.9834568
-0.84650636,0.47034442,0.42283568,0.9044415
-0.6727284,0.4250188,0.3947298,0.8705981
-0.021324195,1.642467,0.040102612,0.8662357
-0.00137514,0.8686332,0.1291265,0.758119
-0.18170513,0.34547618,0.30198207,0.72836536
-0.05780325,1.0293442,0.10775738,0.7995096
-1.1996492,0.6354025,0.45121008,0.9528345
-0.8174331,0.5151553,0.39707515,0.9035067
0.05343797,1.9924304,0.02102267,0.88610333
-0.5340105,1.141113,0.14509808,0.9093961
-0.8826053,0.4248153,0.45130116,0.9063039
-0.54412204,0.38501215,0.37678936,0.83867556
-0.79837835,0.5972798,0.3599098,0.9070208
-0.55290014,1.3194284,0.11409158,0.92400885
-1.3465017,0.53599524,0.5330341,0.95970327
-0.4679376,0.71795595,0.24196362,0.8598689
-1.06086,0.47177565,0.48091242,0.9320745
-0.27785933,0.3745479,0.31434587,0.7646606
-1.0812808,0.73418134,0.3796287,0.9473179
-0.631019,1.1788137,0.15067528,0.92470574
-0.92034173,0.6879715,0.35617113,0.9288891
-0.6479727,0.3323133,0.4250542,0.85619193
0.22137728,1.8447324,0.022305079,0.83601457
0.56081486,1.4007457,0.03179502,0.6559648
-1.2870898,0.51565397,0.5250546,0.9547817
-0.23826636,0.256002,0.3481484,0.7322509
-0.8836496,0.42505,0.45149013,0.9064748
-0.25410387,2.0191503,0.028044237,0.9313269
-0.6483829,0.37904003,0.4066619,0.8609051
-0.2680237,0.94989336,0.14814873,0.84234285
-1.4971946,0.56987494,0.5603148,0.96956414
-0.41528755,0.51401246,0.2972976,0.8235165
-0.8326243,0.4135782,0.4422746,0.8977842
-0.4113231,1.0874424,0.13944265,0.8855931
-0.5959401,0.58568096,0.31428456,0.87184227
0.0502614,1.3578649,0.058355182,0.8162734
-0.2614272,0.9583737,0.14542685,0.8419276
-0.5996863,1.3235567,0.11868872,0.92976505
-0.8536624,0.71477014,0.32952175,0.9226129
-1.347623,0.5534953,0.5259845,0.96041036
0.4071396,1.0071785,0.06973452,0.63631266
-0.8875782,0.43132338,0.44997814,0.90752083
-0.1791497,1.0468258,0.118118584,0.8336925
-0.25177675,1.2543418,0.093279116,0.8721099
-0.6442897,0.74344194,0.27101177,0.89491355
-1.1501124,1.24017,0.22134824,0.969545
-0.84685135,0.41679427,0.44483337,0.90027815
-0.3668745,0.30397937,0.36255515,0.7807184
-0.4589051,0.43519676,0.33564442,0.8248956
0.22958972,1.5618927,0.034942564,0.79611117
-0.7247914,0.81815344,0.26410842,0.9127261
-0.75602436,1.4210906,0.11976069,0.9498249
-1.2003406,0.5640146,0.48098034,0.94994
-1.2816304,0.7486713,0.42712367,0.9626095
-0.5269698,0.38509452,0.37231654,0.83463204
-0.32667306,1.1620204,0.115319274,0.8772379
-1.1528045,0.5355966,0.4796818,0.9445683
-0.84310687,0.84294266,0.28185993,0.92917866
-0.6915102,0.5153469,0.36415035,0.88285637
-0.34595078,1.2312654,0.10608665,0.8871386
-0.89888036,0.4427513,0.44835916,0.9099882
-0.7945704,0.40502268,0.43542722,0.89084387
-0.69209135,0.38198274,0.4171163,0.8700706
-0.7935717,0.40479818,0.43524784,0.8906563
-1.036671,0.85545176,0.32247669,0.9488549
-0.06671954,0.21524647,0.32104567,0.6622116
-0.65358114,1.3542382,0.11958962,0.93722236
-0.5901916,0.7907736,0.24450858,0.88999504
-0.6966112,0.32157978,0.44245735,0.86532396
-0.976986,0.41579285,0.48072153,0.918851
-1.0353825,0.46815282,0.47533157,0.9290538
-1.1858252,0.4438039,0.5265559,0.94345444
0.011616177,1.7605313,0.03199636,0.8720523
-0.5882717,0.38409466,0.38867682,0.84863484
-0.19239375,0.327093,0.3110006,0.7287718
0.17715748,1.5986955,0.034837898,0.8153545
-0.90981615,0.80135876,0.31162968,0.9341882
-1.3021289,0.52601916,0.5249558,0.95625734
-0.8443221,0.7014917,0.33213267,0.9205886
-0.16233598,0.8916582,0.14548495,0.80910224
-0.41722715,0.3201862,0.36924335,0.79754704
-0.7913481,0.65244704,0.33729258,0.9101012
-0.4034633,0.29021165,0.37696838,0.78987557
-1.089959,0.47143376,0.48902604,0.9352061
-0.69912666,0.35000566,0.43168703,0.86853015
-1.0841902,0.740787,0.37785375,0.94783425
-1.7446257,0.62550384,0.60425735,0.9809007
-1.6792344,0.603918,0.5954825,0.9782679
-0.8411923,0.45067862,0.42940944,0.9021032
-0.7694444,0.65646553,0.33041432,0.90726143
-0.67744267,0.37868935,0.41451627,0.8668405
-1.067819,0.59509486,0.43184185,0.9394475
-0.67146873,0.41146955,0.39974526,0.86901426
-1.1662612,1.2391309,0.22478463,0.9703119
-0.41363275,0.97193676,0.16448681,0.8752032
-0.3317377,1.1159899,0.12396245,0.8737335
-0.5374521,0.51910716,0.3243356,0.85279685
0.6124156,1.9970639,0.01135827,0.748201
-0.86678064,0.42125747,0.4484395,0.90367764
-0.8160978,0.84206265,0.2762077,0.9259631
-0.19648847,1.7221571,0.04251593,0.9039731
0.12200696,1.5018846,0.04312226,0.8167647
-0.49018615,0.58051986,0.29105267,0.8499122
-1.3348637,0.6643922,0.47635925,0.96322656
0.18233891,0.666408,0.14495294,0.6555687
0.8461895,0.36532542,0.11847733,0.3157313
-0.2666127,2.0249386,0.028165158,0.93298787
0.5067806,1.0922804,0.055075746,0.61363065
-0.7421471,0.5123961,0.3783592,0.89135826
-0.45913655,0.3942858,0.35147378,0.81902087
-0.20102802,2.3963377,0.014312832,0.9454226
-0.79998916,1.3889322,0.13098207,0.9520067
0.067014486,0.8792574,0.1188057,0.7383909
-0.21257235,1.0071683,0.12944502,0.8363144
1.4771696,1.2510355,0.015079043,0.25471446
-0.25067294,1.5716048,0.05712748,0.90032357
-0.38625517,1.0349604,0.14676315,0.87612593
-0.2665103,0.54149383,0.25503787,0.78768224
1.4111528,1.1317778,0.019687166,0.25626013
-1.3853542,1.3702302,0.22891045,0.98172194
1.0111872,0.90832186,0.04336827,0.36042234
-0.32473308,1.7511249,0.04649398,0.9233931
-0.4868375,0.5139723,0.3138404,0.8411266
-1.0421292,0.5078869,0.46071145,0.93210113
0.80125237,0.7186511,0.072583884,0.40714088
-0.8818667,1.1422911,0.1992486,0.94829166
