difficulty,discrimination,guessing,feasibility
3.0472145,0.56013095,0.24374066,0.44482538
1.1526577,-0.23258017,0.40491462,0.6124536
-4.843839,7.559876,0.014464953,0.98938715
4.9859676,0.26737258,0.16217154,0.28690863
5.6637588,2.818523,0.115449645,0.68564093
-1.2928694,0.87947184,0.5410488,0.8461149
4.973128,5.0502915,0.003142482,0.5059492
8.425162,8.062831,0.0029740823,0.8679994
-2.1804478,8.357603,0.006025703,0.98477674
-0.50388455,5.9825506,0.00636071,0.886801
-0.65709966,4.7205133,0.006003243,0.7445391
-3.8978581,7.314111,0.018627908,0.9876287
5.796241,1.1855378,0.12361627,0.36981434
-1.08616,0.45162275,0.53092915,0.77749705
1.7149243,9.484467,0.0015319751,0.9721647
-2.4184833,5.344626,0.006146869,0.8577247
3.8384905,4.208752,0.1686466,0.92363495
-4.659325,2.7487736,0.7347968,0.9863855
-2.4455996,7.5769496,0.01561896,0.9863312
1.5822442,5.0523663,0.0021339739,0.5670787
1.975534,8.871878,0.0029365094,0.97022456
-0.19281666,5.0426435,0.004207199,0.71143425
8.373584,5.741939,0.0024362146,0.48027593
5.3311377,0.39448598,0.14500777,0.2622903
0.07974514,5.025455,0.020747982,0.88405365
7.4380674,3.4976032,0.0036484753,0.18883763
-2.1540165,7.6444235,0.0122023085,0.9835234
-0.17503375,0.79650366,0.4434672,0.71599615
-0.4356935,7.7904687,0.016729442,0.9844893
-5.4342027,6.3644786,0.050135065,0.98794353
-4.533089,4.635407,0.02366862,0.9206251
1.7871221,3.1795118,0.2761665,0.89707756
0.14608636,4.899784,0.030854937,0.8880668
2.206336,4.7059636,0.002725199,0.51249975
4.1574426,3.848928,0.010182477,0.52141285
3.491146,0.14344248,0.23715739,0.40676504
2.1179242,4.841478,0.0051887874,0.65430397
5.251037,7.1810517,0.012836093,0.94677496
-5.339726,2.2410457,0.7781071,0.9839304
-1.9726939,8.1790905,0.008699369,0.9859595
5.358806,3.4956572,0.11950627,0.8018334
1.8545277,5.8203115,0.010649105,0.86773187
-0.3074636,4.879867,0.004434586,0.7199254
-0.5184106,7.952087,0.008699698,0.9794041
-0.27909833,6.190351,0.005734998,0.89185
1.983346,4.705277,0.0032962502,0.53234684
-0.3064224,6.1398797,0.007967416,0.91002965
2.244998,5.4549727,0.0038471825,0.7222528
2.7001905,6.6106143,0.0028623692,0.82377976
1.7403852,6.2520223,0.008323521,0.89313114
-1.8081943,4.445213,0.50131774,0.98752314
3.7459397,4.275126,0.0026448965,0.3785904
-2.1847029,4.681047,0.010100065,0.833973
1.374701,6.1000524,0.0029068026,0.7837661
1.8299987,4.375553,0.004493872,0.54642946
-1.0750589,0.41377458,0.53228104,0.7768494
-2.2389972,3.8798249,0.5449836,0.9839753
8.002339,3.1064286,0.0033456641,0.12769
-2.8412335,3.8686478,0.5882325,0.9866658
-2.2764633,6.3347282,0.026234664,0.97291756
4.771695,3.365702,0.14012729,0.81753993
-1.4946018,0.4720536,0.55991375,0.80162686
-2.1102374,8.387469,0.0061501386,0.9854327
8.485738,6.1049385,0.0019306137,0.5067833
-0.43847752,4.929913,0.0062654302,0.76705116
-1.9988214,5.094028,0.009617887,0.86649513
-0.18221687,6.16589,0.0061123013,0.89370143
-3.9877825,0.2697073,0.7369352,0.90767735
4.0188103,4.062624,0.016264815,0.6551399
0.0518578,1.7290335,0.40831962,0.8206326
-0.3283218,8.813215,0.0040205186,0.98165786
-0.4992038,7.849994,0.009774641,0.97931904
-5.545671,6.590324,0.019727422,0.982988
2.10498,3.1986055,0.25626597,0.8847257
-4.473308,3.1871102,0.7139318,0.9886768
1.00484,5.5842013,0.0020946604,0.6763552
-2.988039,5.6909046,0.007138077,0.9059649
-0.44606507,6.1414785,0.0076600006,0.91053337
7.958631,3.5662968,0.0016644931,0.12012781
-4.7029886,7.6645284,0.01232683,0.98904103
1.8509251,5.8233857,0.007203139,0.84450954
0.01286225,8.529971,0.004879165,0.97863215
8.131032,6.115087,0.0027784556,0.5788268
-0.19171017,5.5502634,0.011246463,0.8816542
2.8778195,5.223795,0.0013896398,0.4520332
-4.57916,5.545079,0.011349011,0.9368122
6.783589,5.380465,0.0033267096,0.5228726
9.213012,5.6501155,0.002136274,0.42548048
-2.355801,7.382536,0.015655397,0.9833709
0.13927662,6.107163,0.0050348137,0.88109976
0.02159077,2.7556398,0.3933206,0.91193974
0.36945635,5.249415,0.32584128,0.984063
6.5864825,5.8715873,0.0025967283,0.5816886
-4.506307,3.5249217,0.7087813,0.9909025
-0.8613147,8.586462,0.004409998,0.98095095
-0.07810579,5.755409,0.009738928,0.8953083
-0.0795919,4.3718495,0.37875754,0.9769199
1.8294215,6.106771,0.008682173,0.8896188
-2.3820505,7.51736,0.014007591,0.98399645
2.2228403,8.045816,0.009171152,0.97258794
1.5738195,9.124452,0.0030623625,0.97705054
-0.97621995,4.6937175,0.0070906854,0.7655903
-4.249518,0.38878724,0.7466021,0.9151455
-2.4234886,7.6941266,0.0123929735,0.9848948
2.469114,7.097031,0.012460169,0.9562956
3.2033997,0.4349794,0.24050501,0.43130714
1.7421372,7.9292903,0.0077564833,0.96852475
-5.1544385,6.7674584,0.030026317,0.9886368
1.799481,7.8287177,0.009692646,0.9704377
1.8600895,6.543607,0.005618694,0.8877496
3.174904,4.0770235,0.0044304957,0.42783052
-0.51628464,0.6454473,0.47736624,0.7402137
3.3571823,2.2280095,0.20699565,0.72429615
-0.58410984,7.9359307,0.008186129,0.9784963
0.37126774,2.9337308,0.3678764,0.9164444
-0.82386833,4.6373925,0.007374431,0.7557859
-2.2590656,7.318645,0.015894065,0.9826499
-1.1348503,0.0948222,0.5549594,0.7808279
8.471881,6.3833303,0.0015614496,0.52529866
-4.3377814,0.42162994,0.7501252,0.91754097
-2.2784324,1.9433006,0.5822679,0.9331361
2.093248,8.271168,0.0056818915,0.9684674
-5.341532,2.125794,0.7813921,0.9833181
-0.19371413,4.332049,0.008617495,0.7124483
-0.38481665,5.725067,0.0017792188,0.72433174
-3.9023197,0.4097241,0.72558326,0.90502673
-0.02663213,4.721248,0.005207085,0.69955844
-0.22061986,5.1036468,0.018943518,0.8893176
8.581618,5.990272,0.002395524,0.5064581
-2.014247,7.468143,0.015999129,0.9840188
-0.23646085,2.2441819,0.42915794,0.9004841
-0.14227356,3.7377267,0.016259337,0.7094908
-2.4639754,1.524582,0.49550545,0.89288795
-4.6011977,5.0129237,0.0142553765,0.9221915
4.899171,0.46593878,0.16224897,0.31435665
-4.4822736,3.0290873,0.7200158,0.9882101
-0.2666584,4.286845,0.009955873,0.717818
8.913924,5.623655,0.0026943104,0.4498111
-2.606433,7.525683,0.015148403,0.98475075
-0.4520936,8.252068,0.0062626246,0.9794404
-0.41674423,5.573339,0.017506031,0.91996145
-2.5604105,5.618706,0.005119664,0.8711323
-0.45337385,8.242787,0.006190584,0.97895914
-1.0795062,6.486859,0.0059867,0.9266516
4.8504367,2.1353943,0.14832506,0.6286424
-0.13766997,7.753848,0.010697083,0.97793293
8.322759,2.8193638,0.0032149788,0.10754816
-0.21562032,0.46081963,0.46567035,0.71930957
2.7499366,6.0038524,0.0068713585,0.8349359
0.46221095,4.823176,0.004559714,0.68376935
7.5266995,4.78467,0.005238856,0.46382377
-0.9935352,6.3930316,0.0794045,0.98817575
2.974716,2.7464569,0.017752372,0.4475046
-2.2260175,7.2203927,0.020549621,0.9838213
9.24162,5.8571057,0.0023872252,0.46598035
-0.04302214,4.438617,0.37629807,0.9783262
7.966182,1.8993002,0.010485835,0.12101172
-2.0647976,7.0011454,0.028305503,0.9843925
8.365712,5.8550067,0.0024412286,0.5006501
-5.0699744,2.5579286,0.73292667,0.9851612
-5.665425,7.8255677,0.0053254524,0.9811431
-0.37286568,7.901538,0.00911027,0.9787628
1.4620606,0.8584766,0.34221157,0.6708419
-4.291438,3.1300924,0.7043962,0.98762244
-4.9831448,3.4404461,0.73827076,0.9917745
-1.7194862,2.087531,0.5378148,0.9262423
1.9067032,4.6713824,0.0028597016,0.53913665
1.8308861,6.415803,0.0067699207,0.8937647
4.728829,0.56275576,0.16331758,0.30565044
5.1382437,1.9859947,0.13549747,0.5396605
-5.2500587,7.1345754,0.024384849,0.9903756
-4.7672195,3.0514057,0.73593384,0.98936963
0.25915325,7.219438,0.023032919,0.97877115
1.9855402,5.8697886,0.009940023,0.87135494
-2.1209712,7.702646,0.019287927,0.98676133
1.8598269,3.0650222,0.27510354,0.88996565
-5.2207413,2.6085944,0.7684102,0.9877379
1.7322555,6.3833513,0.005696563,0.8779822
1.7673986,4.3769603,0.0044539114,0.55193996
5.595017,0.49171793,0.13338602,0.24805327
2.1463208,0.29353178,0.3095084,0.5251699
8.837832,8.05941,0.0028580392,0.85731196
-0.6285692,4.7203126,0.005877663,0.7425991
-4.98255,7.837643,0.012588522,0.99063045
-5.2610984,2.4113324,0.77120584,0.9852175
-5.401031,1.8527718,0.7873882,0.97971064
-0.5404987,7.66777,0.008972068,0.97499835
-2.6115878,0.66220814,0.62939274,0.85732406
0.27683705,5.232695,0.33594638,0.9851371
-4.452515,3.1367981,0.7128205,0.9879804
0.7047012,4.9691443,0.31682917,0.98098075
6.916288,3.8272095,0.07794693,0.7630973
-1.4271749,-0.31305093,0.5991532,0.7984953
0.66483885,0.47374257,0.40064964,0.6518964
0.015901253,4.6696587,0.36301795,0.9792764
2.023322,5.2433963,0.0048469645,0.7267214
-0.2736439,7.1404047,0.02156399,0.9810222
4.912562,8.19748,0.0064675207,0.955859
3.0301175,0.36061248,0.25215176,0.4793256
0.14190401,4.6345954,0.0055977176,0.68692297
7.14999,5.6163883,0.0026972662,0.5119111
-1.4969,4.6799884,0.006346766,0.7971867
0.36433947,2.580689,0.3723204,0.8892437
-4.8986745,2.4148486,0.75463456,0.98454547
-0.29884124,4.3211274,0.012562163,0.7362126
-0.23081253,4.194656,0.39184418,0.97466123
-0.99631655,0.45367214,0.5241418,0.77191037
-3.7656736,7.720641,0.011318107,0.98709065
-4.601815,7.893296,0.011368589,0.9897982
-3.9795015,8.199341,0.005788289,0.98328376
-2.1912339,7.262569,0.019053256,0.9835353
-0.59039587,7.624929,0.009082402,0.9746337
7.974693,3.7343729,0.0017206946,0.13281551
-0.21973324,6.3974414,0.0054071164,0.9022826
-0.84357,3.7659552,0.020024097,0.7581446
-1.9492614,4.1485267,0.49030575,0.9841797
-2.185897,7.4365716,0.015352808,0.98408484
-2.562261,7.6515965,0.012681161,0.9849937
